data,fechamento,volume
2019-10-04,102551.0,4650000.0
2019-10-03,101516.0,4670000.0
2019-10-02,101031.0,5070000.0
2019-10-01,104053.0,4099999.9999999995
2019-09-30,104745.0,3900000.0
2019-09-27,105078.0,3470000.0
2019-09-26,105319.0,4139999.9999999995
2019-09-25,104481.0,4120000.0
2019-09-24,103876.0,3970000.0
2019-09-23,104638.0,6770000.0
2019-09-20,104817.0,6770000.0
2019-09-19,104339.0,4920000.0
2019-09-18,104532.0,3880000.0
2019-09-17,104617.0,4570000.0
2019-09-16,103680.0,6040000.0
2019-09-13,103501.0,4040000.0
2019-09-12,104371.0,4960000.0
2019-09-11,103446.0,4880000.0
2019-09-10,103032.0,5480000.0
2019-09-09,103181.0,5520000.0
2019-09-06,102935.0,3980000.0
2019-09-05,102243.0,4810000.0
2019-09-04,101201.0,4310000.0
2019-09-03,99681.0,4330000.0
2019-09-02,100626.0,2690000.0
2019-08-30,101135.0,6110000.0
2019-08-29,100524.0,5160000.0
2019-08-28,98194.0,4350000.0
2019-08-27,97276.0,6580000.0
2019-08-26,96430.0,4139999.9999999995
2019-08-23,97667.0,5670000.0
2019-08-22,100011.0,4500000.0
2019-08-21,101202.0,5970000.0
2019-08-20,99222.0,5240000.0
2019-08-19,99469.0,4920000.0
2019-08-16,99806.0,5480000.0
2019-08-15,99057.0,6590000.0
2019-08-14,100258.0,6490000.0
2019-08-13,103299.0,5200000.0
2019-08-12,101915.0,4510000.0
2019-08-09,103996.0,4690000.0
2019-08-08,104115.0,5710000.0
2019-08-07,102782.0,5740000.0
2019-08-06,102164.0,5230000.0
2019-08-05,100098.0,5160000.0
2019-08-02,102674.0,5080000.0
2019-08-01,102126.0,7350000.0
2019-07-31,101812.0,5230000.0
2019-07-30,102933.0,4190000.0000000005
2019-07-29,103483.0,3670000.0
2019-07-26,102819.0,5300000.0
2019-07-25,102655.0,5980000.0
2019-07-24,104120.0,5020000.0
2019-07-23,103704.0,4179999.9999999995
2019-07-22,103949.0,3570000.0
2019-07-19,103452.0,3590000.0
2019-07-18,104717.0,4550000.0
2019-07-17,103856.0,3940000.0
2019-07-16,103775.0,4610000.0
2019-07-15,103803.0,4120000.0
2019-07-12,103906.0,4890000.0
2019-07-11,105146.0,5000000.0
2019-07-10,105817.0,7030000.0
2019-07-08,104530.0,3610000.0
2019-07-05,104089.0,4340000.0
2019-07-04,103636.0,4099999.9999999995
2019-07-03,102043.0,4950000.0
2019-07-02,100605.0,5100000.0
2019-07-01,101340.0,424320.0
2019-06-28,100967.0,4210000.0
2019-06-27,100724.0,4280000.0
2019-06-26,100689.0,5170000.0
2019-06-25,100093.0,4610000.0
2019-06-24,102062.0,3670000.0
2019-06-21,102013.0,5660000.0
2019-06-19,100303.0,4550000.0
2019-06-18,99404.0,4660000.0
2019-06-17,97623.0,4050000.0
2019-06-14,98040.0,9470000.0
2019-06-13,98774.0,5770000.0
2019-06-12,98321.0,5100000.0
2019-06-11,98960.0,5080000.0
2019-06-10,97467.0,3690000.0
2019-06-07,97821.0,3830000.0
2019-06-06,97205.0,4179999.9999999995
2019-06-05,95999.0,3890000.0
2019-06-04,97380.0,4430000.0
2019-06-03,97020.0,4690000.0
2019-05-31,97030.0,5250000.0
2019-05-30,97457.0,4530000.0
2019-05-29,96567.0,4700000.0
2019-05-28,96393.0,6580000.0
2019-05-27,94864.0,2620000.0
2019-05-24,93628.0,3590000.0
2019-05-23,93910.0,3900000.0
2019-05-22,94361.0,4360000.0
2019-05-21,94485.0,5560000.0
2019-05-20,91946.0,4760000.0
2019-05-17,89993.0,5510000.0
2019-05-16,90024.0,5740000.0
2019-05-15,91623.0,4940000.0
2019-05-14,92092.0,4170000.0
2019-05-13,91727.0,4810000.0
2019-05-10,94258.0,4220000.0
2019-05-09,94808.0,4280000.0
2019-05-08,95597.0,5070000.0
2019-05-07,94389.0,5060000.0
2019-05-06,95009.0,3320000.0
2019-05-03,96008.0,4139999.9999999995
2019-05-02,95528.0,3980000.0
2019-04-30,96353.0,4360000.0
2019-04-29,96188.0,3330000.0
2019-04-26,96236.0,3880000.0
2019-04-25,96552.0,5030000.0
2019-04-24,95045.0,4800000.0
2019-04-23,95923.0,4440000.0
2019-04-22,94588.0,3270000.0
2019-04-18,94578.0,5090000.0
2019-04-17,93285.0,6660000.0
2019-04-16,94333.0,4720000.0
2019-04-15,93083.0,4770000.0
2019-04-12,92875.0,6930000.0
2019-04-11,94755.0,3640000.0
2019-04-10,95953.0,4720000.0
2019-04-09,96292.0,3850000.0
2019-04-08,97369.0,3540000.0
2019-04-05,97108.0,3800000.0
2019-04-04,96313.0,4210000.0
2019-04-03,94491.0,4440000.0
2019-04-02,95387.0,3830000.0
2019-04-01,96054.0,3870000.0
2019-03-29,95415.0,4820000.0
2019-03-28,94389.0,5350000.0
2019-03-27,91903.0,5900000.0
2019-03-26,95307.0,4800000.0
2019-03-25,93662.0,4650000.0
2019-03-22,93735.0,6190000.0
2019-03-21,96729.0,5490000.0
2019-03-20,98041.0,4780000.0
2019-03-19,99588.0,5390000.0
2019-03-18,99994.0,4330000.0
2019-03-15,99137.0,5300000.0
2019-03-14,98605.0,3700000.0
2019-03-13,98904.0,4960000.0
2019-03-12,97828.0,3950000.0
2019-03-11,98027.0,4380000.0
2019-03-08,95365.0,4179999.9999999995
2019-03-07,94340.0,4230000.0
2019-03-06,94217.0,2800000.0
2019-03-01,94604.0,4179999.9999999995
2019-02-28,95584.0,5530000.0
2019-02-27,97307.0,3990000.0
2019-02-26,97602.0,3660000.0
2019-02-25,97240.0,4490000.0
2019-02-22,97886.0,4560000.0
2019-02-21,96932.0,5990000.0
2019-02-20,96545.0,6090000.0
2019-02-19,97659.0,4980000.0
2019-02-18,96510.0,2920000.0
2019-02-15,97526.0,4730000.0
2019-02-14,98015.0,5380000.0
2019-02-13,95842.0,5990000.0
2019-02-12,96168.0,5070000.0
2019-02-11,94413.0,3880000.0
2019-02-08,95343.0,5470000.0
2019-02-07,94406.0,5790000.0
2019-02-06,94636.0,5630000.0
2019-02-05,98311.0,4920000.0
2019-02-04,98589.0,4410000.0
2019-02-01,97861.0,4430000.0
2019-01-31,97394.0,6160000.0
2019-01-30,96996.0,6360000.0
2019-01-29,95639.0,5420000.0
2019-01-28,95444.0,7410000.0
2019-01-24,97677.0,5170000.0
2019-01-23,96558.0,5200000.0
2019-01-22,95103.0,4390000.0
2019-01-21,96010.0,2800000.0
2019-01-18,96097.0,5040000.0
2019-01-17,95351.0,5100000.0
2019-01-16,94393.0,4390000.0
2019-01-15,94056.0,5010000.0
2019-01-14,94474.0,4630000.0
2019-01-11,93658.0,5500000.0
2019-01-10,93806.0,4990000.0
2019-01-09,93613.0,5170000.0
2019-01-08,92032.0,4640000.0
2019-01-07,91699.0,4710000.0
2019-01-04,91841.0,5490000.0
2019-01-03,91564.0,6250000.0
2019-01-02,91012.0,5790000.0
2018-12-28,87887.0,3760000.0
2018-12-27,85460.0,3940000.0
2018-12-26,85136.0,3460000.0
2018-12-21,85697.0,6260000.0
2018-12-20,85269.0,6290000.0
2018-12-19,85674.0,5840000.0
2018-12-18,86610.0,4220000.0
2018-12-17,86400.0,3970000.0
2018-12-14,87450.0,3660000.0
2018-12-13,87838.0,3770000.0
2018-12-12,86977.0,5160000.0
2018-12-11,86420.0,4530000.0
2018-12-10,85915.0,4210000.0
2018-12-07,88115.0,4620000.0
2018-12-06,88846.0,4510000.0
2018-12-05,89040.0,2880000.0
2018-12-04,88624.0,5030000.0
2018-12-03,89820.0,6120000.0
2018-11-30,89504.0,6950000.0
2018-11-29,89710.0,4390000.0
2018-11-28,89251.0,5460000.0
2018-11-27,87891.0,5120000.0
2018-11-26,85547.0,4700000.0
2018-11-23,86230.0,4280000.0
2018-11-22,87477.0,2310000.0
2018-11-21,87269.0,4270000.0
2018-11-19,87901.0,3750000.0
2018-11-16,88515.0,5340000.0
2018-11-14,85973.0,5760000.0
2018-11-13,84914.0,4550000.0
2018-11-12,85525.0,3640000.0
2018-11-09,85641.0,4960000.0
2018-11-08,85620.0,5460000.0
2018-11-07,87714.0,4510000.0
2018-11-06,88669.0,4500000.0
2018-11-05,89598.0,4760000.0
2018-11-01,88419.0,6060000.0
2018-10-31,87424.0,6070000.0
2018-10-30,86886.0,6760000.0
2018-10-29,83797.0,7970000.0
2018-10-26,85720.0,6670000.0
2018-10-25,84084.0,5530000.0
2018-10-24,83064.0,4820000.0
2018-10-23,85300.0,4520000.0
2018-10-22,85597.0,3990000.0
2018-10-19,84220.0,3870000.0
2018-10-18,83847.0,4210000.0
2018-10-17,85764.0,5010000.0
2018-10-16,85718.0,4960000.0
2018-10-15,83360.0,4930000.0
2018-10-11,82921.0,5350000.0
2018-10-10,83679.0,5380000.0
2018-10-09,86088.0,6660000.0
2018-10-08,86084.0,10310000.0
2018-10-05,82322.0,5560000.0
2018-10-04,82953.0,5090000.0
2018-10-03,83273.0,7850000.0
2018-10-02,81612.0,6130000.0
2018-10-01,78624.0,3230000.0
2018-09-28,79342.0,4190000.0000000005
2018-09-27,80000.0,4610000.0
2018-09-26,78656.0,3850000.0
2018-09-25,78630.0,3810000.0
2018-09-24,77984.0,2910000.0
2018-09-21,79444.0,4810000.0
2018-09-20,78116.0,3230000.0
2018-09-19,78169.0,3900000.0
2018-09-18,78314.0,4300000.0
2018-09-17,76789.0,3500000.0
2018-09-14,75429.0,3330000.0
2018-09-13,74687.0,3160000.0
2018-09-12,75125.0,3820000.0
2018-09-11,74657.0,3510000.0
2018-09-10,76436.0,3200000.0
2018-09-06,76416.0,3400000.0
2018-09-05,75092.0,2920000.0
2018-09-04,74712.0,3260000.0
2018-09-03,76193.0,1730000.0
2018-08-31,76678.0,4270000.0
2018-08-30,76404.0,1730000.0
2018-08-29,78389.0,3220000.0
2018-08-28,77473.0,3060000.0
2018-08-27,77930.0,2840000.0
2018-08-24,76262.0,3260000.0
2018-08-23,75634.0,3990000.0
2018-08-22,76902.0,3720000.0
2018-08-21,75180.0,4200000.0
2018-08-20,76328.0,3690000.0
2018-08-17,76028.0,3860000.0
2018-08-16,76819.0,3390000.0
2018-08-15,77078.0,4520000.0
2018-08-14,78602.0,3830000.0
2018-08-13,77496.0,4080000.0
2018-08-10,76514.0,4830000.0
2018-08-09,78768.0,3830000.0
2018-08-08,79152.0,3950000.0
2018-08-07,80347.0,3980000.0
2018-08-06,81051.0,2590000.0
2018-08-03,81435.0,3920000.0
2018-08-02,79637.0,3100000.0
2018-08-01,79302.0,3330000.0
2018-07-31,79220.0,3460000.0
2018-07-30,80276.0,2710000.0
2018-07-27,79866.0,3110000.0
2018-07-26,79405.0,3710000.0
2018-07-25,80218.0,3580000.0
2018-07-24,79155.0,3380000.0
2018-07-23,77996.0,2520000.0
2018-07-20,78571.0,4890000.0
2018-07-19,77487.0,3900000.0
2018-07-18,77363.0,3500000.0
2018-07-17,78130.0,4000000.0
2018-07-16,76653.0,3230000.0
2018-07-13,76594.0,3420000.0
2018-07-12,75856.0,3620000.0
2018-07-11,74399.0,3880000.0
2018-07-10,74862.0,4019999.9999999995
2018-07-06,75010.0,2730000.0
2018-07-05,74553.0,3670000.0
2018-07-04,74743.0,2210000.0
2018-07-03,73668.0,3350000.0
2018-07-02,72840.0,2840000.0
2018-06-29,72763.0,4000000.0
2018-06-28,71767.0,3620000.0
2018-06-27,70609.0,3700000.0
2018-06-26,71405.0,3610000.0
2018-06-25,70953.0,3450000.0
2018-06-22,70641.0,3150000.0
2018-06-21,70075.0,3600000.0
2018-06-20,72123.0,4550000.0
2018-06-19,71394.0,5350000.0
2018-06-18,69815.0,3580000.0
2018-06-15,70758.0,6660000.0
2018-06-14,71421.0,4410000.0
2018-06-13,72122.0,4500000.0
2018-06-12,72754.0,4010000.0
2018-06-11,72308.0,3670000.0
2018-06-08,72942.0,6140000.0
2018-06-07,73851.0,8170000.0
2018-06-06,76117.0,5020000.0
2018-06-05,76642.0,4640000.0
2018-06-04,78596.0,4150000.0000000005
2018-06-01,77240.0,6230000.0
2018-05-30,76754.0,7670000.0
2018-05-29,76072.0,6160000.0
2018-05-28,75356.0,4310000.0
2018-05-25,78898.0,4810000.0
2018-05-24,80122.0,6370000.0
2018-05-23,80867.0,4000000.0
2018-05-22,82739.0,4930000.0
2018-05-21,81815.0,4370000.0
2018-05-18,83082.0,5910000.0
2018-05-17,83622.0,5680000.0
2018-05-16,86537.0,3820000.0
2018-05-15,85130.0,4540000.0
2018-05-14,85232.0,4210000.0
2018-05-11,85220.0,4520000.0
2018-05-10,85861.0,4750000.0
2018-05-09,84265.0,4840000.0
2018-05-08,82956.0,4070000.0000000005
2018-05-07,82714.0,2930000.0
2018-05-04,83118.0,3580000.0
2018-05-03,83288.0,4099999.9999999995
2018-05-02,84547.0,3840000.0
2018-04-30,86115.0,2250000.0
2018-04-27,86445.0,3140000.0
2018-04-26,86383.0,3230000.0
2018-04-25,85044.0,3320000.0
2018-04-24,85469.0,2930000.0
2018-04-23,85602.0,2500000.0
2018-04-20,85550.0,3080000.0
2018-04-19,85824.0,3630000.0
2018-04-18,85776.0,4330000.0
2018-04-17,84086.0,2710000.0
2018-04-16,82862.0,3000000.0
2018-04-13,84334.0,3610000.0
2018-04-12,85444.0,2920000.0
2018-04-11,85246.0,3470000.0
2018-04-10,84510.0,3630000.0
2018-04-09,83307.0,3270000.0
2018-04-06,84820.0,3160000.0
2018-04-05,85210.0,4390000.0
2018-04-04,84360.0,3040000.0
2018-04-03,84623.0,2660000.0
2018-04-02,84666.0,2680000.0
2018-03-29,85366.0,3250000.0
2018-03-28,83874.0,3000000.0
2018-03-27,83808.0,3040000.0
2018-03-26,85088.0,2430000.0
2018-03-23,84377.0,3280000.0
2018-03-22,84768.0,3340000.0
2018-03-21,84977.0,3360000.0
2018-03-20,84164.0,2760000.0
2018-03-19,83913.0,3430000.0
2018-03-16,84886.0,5610000.0
2018-03-15,84928.0,3960000.0
2018-03-14,86051.0,2640000.0
2018-03-13,86384.0,2820000.0
2018-03-12,86900.0,2680000.0
2018-03-09,86371.0,3590000.0
2018-03-08,84985.0,3810000.0
2018-03-07,85484.0,3560000.0
2018-03-06,85653.0,3720000.0
2018-03-05,86023.0,3530000.0
2018-03-02,85761.0,4000000.0
2018-03-01,85378.0,4480000.0
2018-02-28,85354.0,6130000.0
2018-02-27,86935.0,3640000.0
2018-02-26,87653.0,4170000.0
2018-02-23,87293.0,4310000.0
2018-02-22,86686.0,3650000.0
2018-02-21,86052.0,4960000.0
2018-02-20,85804.0,4200000.0
2018-02-19,84793.0,2150000.0
2018-02-16,84525.0,3580000.0
2018-02-15,84291.0,3600000.0
2018-02-14,83543.0,4030000.0000000005
2018-02-09,80899.0,4420000.0
2018-02-08,81533.0,4139999.9999999995
2018-02-07,82767.0,4010000.0
2018-02-06,83894.0,5770000.0
2018-02-05,81861.0,3350000.0
2018-02-02,84041.0,3480000.0
2018-02-01,85495.0,4210000.0
2018-01-31,84913.0,4360000.0
2018-01-30,84482.0,3680000.0
2018-01-29,84698.0,4010000.0
2018-01-26,85531.0,5580000.0
2018-01-24,83680.0,5670000.0
2018-01-23,80678.0,3830000.0
2018-01-22,81675.0,2780000.0
2018-01-19,81220.0,3220000.0
2018-01-18,80963.0,3540000.0
2018-01-17,81189.0,3440000.0
2018-01-16,79832.0,3070000.0
2018-01-15,79752.0,2000000.0
2018-01-12,79349.0,3690000.0
2018-01-11,79365.0,3510000.0
2018-01-10,78201.0,2850000.0
2018-01-09,78864.0,3570000.0
2018-01-08,79379.0,2630000.0
2018-01-05,79071.0,2830000.0
2018-01-04,78647.0,3590000.0
2018-01-03,77995.0,3240000.0
2018-01-02,77891.0,2970000.0
